concat(annotationID,' ',annotationURI)
87644 info:doi/10.1371/annotation/edf25c52-b7c1-4437-b181-76334d0f62d7
50431 info:doi/10.1371/annotation/edf692b4-a106-4373-851e-af007067659a
21005 info:doi/10.1371/annotation/edfa5690-04f5-4f9d-837b-b6bedfdf1b0f
21007 info:doi/10.1371/annotation/edfae872-76d4-4d9b-8941-7c9b5cbb0834
54971 info:doi/10.1371/annotation/ee025361-a06f-41d1-9e5b-4dbb56343e4b
84721 info:doi/10.1371/annotation/ee0a3590-9248-41ff-a803-16490a8b98f6
67979 info:doi/10.1371/annotation/ee0bccdc-7a51-447a-914d-5bfb0d40187b
65817 info:doi/10.1371/annotation/ee0dc59c-97ad-4fec-87eb-f05f83f5c5a0
87172 info:doi/10.1371/annotation/ee13ce64-5465-4964-a1ff-3354d3bfe595
78935 info:doi/10.1371/annotation/ee167c6c-aee8-4ccc-8fa2-2d6884ccf6a5
52393 info:doi/10.1371/annotation/ee1bdceb-6002-41ec-8c9a-79ba84cc26bd
21009 info:doi/10.1371/annotation/ee205126-2115-40c7-a94f-df1ffdd90eac
21011 info:doi/10.1371/annotation/ee22e9a2-a1ce-41ca-b6c4-bcbbab167307
81253 info:doi/10.1371/annotation/ee2787f7-6578-46bc-8f58-15980e489e57
64273 info:doi/10.1371/annotation/ee279024-7d78-41be-87a6-04635c163e3f
77697 info:doi/10.1371/annotation/ee29afa8-cf7f-4752-8263-486e227d52e3
21013 info:doi/10.1371/annotation/ee303378-c989-4560-90b1-d67a1c105cbc
21015 info:doi/10.1371/annotation/ee355477-2540-4bb1-83e4-f7b2e1b09966
21017 info:doi/10.1371/annotation/ee35662a-ef78-4177-add4-6ec430ee79aa
21019 info:doi/10.1371/annotation/ee364550-82da-4942-9ae9-d3cef866ab48
21021 info:doi/10.1371/annotation/ee36566b-85dd-4f80-b279-878fb9ca7b40
60417 info:doi/10.1371/annotation/ee3737b6-815d-4613-9745-9be568a31d8e
21023 info:doi/10.1371/annotation/ee3e963d-bd07-4005-8681-4dc2ab8b1b0a
67783 info:doi/10.1371/annotation/ee445ff4-384c-4a32-acad-6cec19a5d45b
21025 info:doi/10.1371/annotation/ee4c9825-89cf-4206-99c4-dcb74ff5919b
21029 info:doi/10.1371/annotation/ee4fce7c-c6b4-4a62-84fe-c0e534f2b08c
56095 info:doi/10.1371/annotation/ee52faca-9023-433d-8570-d76df95d780f
21031 info:doi/10.1371/annotation/ee533c5d-5cfa-42d2-9793-bf8a9b0f0798
21033 info:doi/10.1371/annotation/ee54a918-d710-4bf3-91f4-dc74d1a52126
62383 info:doi/10.1371/annotation/ee5b740d-ec6c-4106-a46c-3ec082c4ac14
73069 info:doi/10.1371/annotation/ee5c934e-3f75-45e6-827e-38d85f0a0652
49981 info:doi/10.1371/annotation/ee5e21c4-b32a-4fa2-a0e1-e30aebaac18f
21035 info:doi/10.1371/annotation/ee6410f5-597d-4ec0-9377-dc8d2059ecda
74109 info:doi/10.1371/annotation/ee645199-ae2f-486b-9015-aada413dd9cb
78253 info:doi/10.1371/annotation/ee68b499-2040-446e-914f-fba9688c5049
21037 info:doi/10.1371/annotation/ee69b706-8201-42fe-9335-0abe4f72364f
82139 info:doi/10.1371/annotation/ee6ac97f-89ca-4ff2-b6fc-99c5a405e01c
21039 info:doi/10.1371/annotation/ee6c6395-c224-448a-b908-71d671b5e7e4
62759 info:doi/10.1371/annotation/ee6cf5f1-9bae-4fff-9039-3a40431fc9d0
61905 info:doi/10.1371/annotation/ee75085b-05e8-49ea-9e53-ebdd60976b31
62065 info:doi/10.1371/annotation/ee76b4de-2b9b-412c-bfc9-7e28d5cd149d
53669 info:doi/10.1371/annotation/ee78f9a0-da3a-48d9-bfe8-601eb9d75e99
21043 info:doi/10.1371/annotation/ee7d3506-1a99-4caf-9de0-4ab671a26264
75457 info:doi/10.1371/annotation/ee7ece8b-791a-472c-b115-37828e9ab095
51035 info:doi/10.1371/annotation/ee7f1672-d1e7-4c18-8eff-d8d12b82447a
21047 info:doi/10.1371/annotation/ee8b6b8f-baf4-4180-9599-9c0773eeb2d1
21049 info:doi/10.1371/annotation/ee914e11-93d7-4c87-90b5-2123938ddaec
21051 info:doi/10.1371/annotation/ee92bae4-9ef5-489d-9287-b430d83ea8e8
84423 info:doi/10.1371/annotation/ee9ba851-8116-453e-aa1e-644e882b8338
21053 info:doi/10.1371/annotation/ee9be3a8-7c7d-4e43-a207-360a9490a8be
82017 info:doi/10.1371/annotation/ee9c68b5-027d-49b1-843e-fcebd1f58763
60051 info:doi/10.1371/annotation/eea2b0a1-1a73-4da7-b698-880bf781cb57
64529 info:doi/10.1371/annotation/eea5ecf3-b208-43ab-a306-c0de95790ffd
61891 info:doi/10.1371/annotation/eea6551f-016d-42d5-a4b4-3de73ed7bd75
21055 info:doi/10.1371/annotation/eeac0c6f-4c9a-47c2-ac94-8eb39911abf7
87358 info:doi/10.1371/annotation/eebdc683-dfb2-4022-8d41-edb79cdadddd
21057 info:doi/10.1371/annotation/eebf5bb2-3e59-4ed4-89da-2f86604f6a44
21059 info:doi/10.1371/annotation/eebfb173-243a-43bf-849e-4b879728b575
83460 info:doi/10.1371/annotation/eec16b8f-4001-4c77-9e2d-b3a4ce45da70
45603 info:doi/10.1371/annotation/eec32302-a105-44e4-a538-900afe89631a
21061 info:doi/10.1371/annotation/eec3c33b-0257-4c8b-ae73-4149cba0ed0b
68117 info:doi/10.1371/annotation/eec6b845-7d08-4311-abac-121a814b1bc8
83876 info:doi/10.1371/annotation/eec8692e-8507-499c-9b1b-a57e8118ccd8
21063 info:doi/10.1371/annotation/eed1ce76-4122-4c40-a114-d1f9f477e1d8
81915 info:doi/10.1371/annotation/eed4755c-e751-4a0f-8359-27889483e18b
21065 info:doi/10.1371/annotation/eed52eb0-6a24-4203-99b7-dd3824d1a872
21067 info:doi/10.1371/annotation/eed7bf0a-a3e9-4e9e-9e06-4c5bcd95d104
80493 info:doi/10.1371/annotation/eedac0ae-c38d-4239-8fe4-1c4d538ef1de
21069 info:doi/10.1371/annotation/eedfc617-9057-4343-a7da-08b9d71a8ad4
86227 info:doi/10.1371/annotation/eedfcd0a-f103-46ca-99a6-7ef7cb9d6dfb
60251 info:doi/10.1371/annotation/eee278fb-1c62-4586-8e89-0860a2776e27
69331 info:doi/10.1371/annotation/eee5fc76-0156-49dd-aed3-6c640776a72f
88177 info:doi/10.1371/annotation/eee880a0-3ec1-411d-89bf-5e38c783075e
21071 info:doi/10.1371/annotation/eee8e90a-d0e8-4663-ac75-648d36614931
21073 info:doi/10.1371/annotation/eee8f3a6-fbc8-4c1c-952c-064533641310
79427 info:doi/10.1371/annotation/eee9c5a8-7f5a-4b6c-a10b-3c7ee29833b2
43915 info:doi/10.1371/annotation/eeec941c-b6f0-4c32-9cb6-1014e5a8b2dd
21075 info:doi/10.1371/annotation/eef077d7-a91d-412f-a0f6-aff9955c11cf
21077 info:doi/10.1371/annotation/eef35cda-e5fe-4d48-a0f7-784eef90a16c
21079 info:doi/10.1371/annotation/eefb262c-03ba-4926-b37a-69c89da39ad5
61927 info:doi/10.1371/annotation/eefe4d4e-e530-49ce-b862-1ef08da81dab
21081 info:doi/10.1371/annotation/ef00c931-51f1-4a33-9ee3-76ba5624d168
21083 info:doi/10.1371/annotation/ef0228e1-929c-471a-ba65-2bd9ca234b2b
68289 info:doi/10.1371/annotation/ef0245e3-d07a-441b-bfc3-6a6a5a8ec6be
51565 info:doi/10.1371/annotation/ef025ab7-0eaa-4ef3-9784-0420439fb82d
58027 info:doi/10.1371/annotation/ef0324ef-3347-47aa-b616-21d6d8210bde
21085 info:doi/10.1371/annotation/ef062f7b-f925-413a-94a4-c76859dba7bc
63115 info:doi/10.1371/annotation/ef06c887-2e81-4616-b798-2eac2fda5889
73249 info:doi/10.1371/annotation/ef06f4f8-989a-42f6-bb4c-763776cbd155
74525 info:doi/10.1371/annotation/ef0a1a7c-656d-4359-b1cd-e07c4b0adac4
21087 info:doi/10.1371/annotation/ef12fc16-5c43-4614-a1a3-cb3bd79f87dc
51297 info:doi/10.1371/annotation/ef132de3-a767-4f15-89e9-2dd787c8ea2f
21089 info:doi/10.1371/annotation/ef14c540-5979-4c63-8d0d-13a7c164ba88
83050 info:doi/10.1371/annotation/ef16b134-9c5f-4844-ae61-0507941f2b66
21093 info:doi/10.1371/annotation/ef1c679b-6867-44a0-9568-92b4b8f51ba4
68131 info:doi/10.1371/annotation/ef1d5cae-6901-471b-855f-d908804c516a
21095 info:doi/10.1371/annotation/ef255c19-6f4c-45d7-b80c-6a8a41d7590d
21097 info:doi/10.1371/annotation/ef263a9f-d7ff-4f31-93b0-10c74d4241aa
81543 info:doi/10.1371/annotation/ef28c5a0-07c7-4303-9773-cd83eaffe545
86711 info:doi/10.1371/annotation/ef2905e5-593a-4d56-af67-6d9fbe415cee
70523 info:doi/10.1371/annotation/ef29cd2d-1fb2-4e46-bee3-fdb23a591cf6
41989 info:doi/10.1371/annotation/ef2af408-c4a0-45ca-b1b8-a10042a23514
21099 info:doi/10.1371/annotation/ef2cfe30-4f64-41b8-8e82-f4f7e2704633
64695 info:doi/10.1371/annotation/ef2f7319-5894-4304-839c-11d19b61fdb5
21101 info:doi/10.1371/annotation/ef3009e6-5a15-4000-8aaf-ea64cd9a4b4f
86371 info:doi/10.1371/annotation/ef32eb32-5935-4c34-8e3d-0d85ef6a7b18
21103 info:doi/10.1371/annotation/ef36c369-3f44-4a53-823e-525a1b0096fc
81445 info:doi/10.1371/annotation/ef4002be-773f-4091-ac01-e152c90f8d13
76277 info:doi/10.1371/annotation/ef47e174-b95d-4a92-9e8e-201aa050ca90
21105 info:doi/10.1371/annotation/ef4dbf4e-42a2-4f96-b036-76402c5cf51a
21107 info:doi/10.1371/annotation/ef4e5263-03d5-4408-aaec-87ececcbcfab
21109 info:doi/10.1371/annotation/ef4f6148-d3ea-4f0c-8976-3582c23c4787
58841 info:doi/10.1371/annotation/ef4f9722-ef74-49c7-8bc3-8cfbf7938e5d
21111 info:doi/10.1371/annotation/ef54fa29-1085-433f-ac44-39ba9f6fe559
73687 info:doi/10.1371/annotation/ef5676be-943e-4516-a4bf-c42bb91caed5
79485 info:doi/10.1371/annotation/ef5e34de-3365-45f3-bb5f-a90db45a8288
21115 info:doi/10.1371/annotation/ef61aded-659a-4e43-93c7-ce8618ba6f97
79023 info:doi/10.1371/annotation/ef622a16-c137-4f6b-9d81-013b7d17c4d2
70639 info:doi/10.1371/annotation/ef635045-a936-43aa-ae71-dd1de59b6fe2
53017 info:doi/10.1371/annotation/ef66ebac-5d70-4b4d-879f-f556b3a2940c
64137 info:doi/10.1371/annotation/ef679fe1-12f3-4539-a2e9-f2042d7fa2b3
81791 info:doi/10.1371/annotation/ef6a1dc9-184c-40b1-aa89-ad9b462a5922
64099 info:doi/10.1371/annotation/ef6b5b01-9c02-4e3a-81ad-35e1159d14fa
83286 info:doi/10.1371/annotation/ef6bb3e9-c44e-4cc7-a1ee-96a80707f06c
21121 info:doi/10.1371/annotation/ef6c60a5-7215-4a1f-9fba-710f60c4c1c7
80145 info:doi/10.1371/annotation/ef72edda-002d-45f0-b66e-e6e5978a9439
52575 info:doi/10.1371/annotation/ef74e775-f171-46e8-ba48-a5c7d99d8b70
49457 info:doi/10.1371/annotation/ef76cd36-5bc6-4467-a594-bccd0ea932ae
59403 info:doi/10.1371/annotation/ef7d87bb-be16-4faa-86e1-0bacc9cd0f08
21125 info:doi/10.1371/annotation/ef7e55f9-fbd8-4375-bde7-3f09afc2fd4b
87844 info:doi/10.1371/annotation/ef84c1df-82f9-40d3-b4d2-8aa7fd465f09
87011 info:doi/10.1371/annotation/ef86154d-f7f9-4939-a7ba-54cdbb78f4e4
21127 info:doi/10.1371/annotation/ef8c73a0-79b4-4f52-ab9c-e0b99a8e1b9a
68207 info:doi/10.1371/annotation/ef903497-8691-4ee3-9ac2-8fb0d6b5b8e1
21129 info:doi/10.1371/annotation/ef903ba5-4288-41a4-a67f-5f3ab7857687
86616 info:doi/10.1371/annotation/ef9a352d-080f-46c7-9183-79050003b0af
21131 info:doi/10.1371/annotation/efa3a9a4-6d09-4da7-8a63-39afda50e13b
55179 info:doi/10.1371/annotation/efa4f2e5-fbb4-44bc-8301-c924bc3634b8
21133 info:doi/10.1371/annotation/efa5a763-a026-4d1a-a3cc-570f246b47e9
21135 info:doi/10.1371/annotation/efa6b500-dc6f-4bdd-921c-5a54d8d491c4
21137 info:doi/10.1371/annotation/efaae20c-fc58-4702-a71e-4da810b3e7e6
78473 info:doi/10.1371/annotation/efae9b35-7c34-4e39-9a16-3c2808367f81
64291 info:doi/10.1371/annotation/efb34c68-0f71-41aa-bba9-9f6bff57225c
49689 info:doi/10.1371/annotation/efb6df90-48a1-4670-9f88-dc6229b73e48
21139 info:doi/10.1371/annotation/efba38e8-b73f-4efb-95eb-239a018bf034
21141 info:doi/10.1371/annotation/efbaaccc-00c8-4406-816d-35a24afbd10c
60171 info:doi/10.1371/annotation/efbd2243-de52-4c74-87cc-ee22035f8f21
21143 info:doi/10.1371/annotation/efbd9a81-aef9-4109-86b6-8051f11ec001
59771 info:doi/10.1371/annotation/efc4c774-6b56-445b-bd5e-3ce08e0b4c87
21145 info:doi/10.1371/annotation/efd1cbad-7559-4d87-aa58-b6a2ed020e34
21147 info:doi/10.1371/annotation/efd48402-dbaa-41d7-9902-d3b1c2a455eb
72499 info:doi/10.1371/annotation/efd61c7c-6b8a-4078-aa35-31f67211ffa0
86876 info:doi/10.1371/annotation/efdab96d-0048-4e7d-af4a-06f00b92c47b
51263 info:doi/10.1371/annotation/efe23bd1-168f-4d6a-8348-45df5e3dc27b
21149 info:doi/10.1371/annotation/efec6cd6-0b9f-4300-8e36-a5c6c29c7ce0
80273 info:doi/10.1371/annotation/efefcbb2-399e-42ba-b89d-eb22682fee7c
59445 info:doi/10.1371/annotation/eff14ddb-4fdb-4217-a1ba-676c91b20993
87878 info:doi/10.1371/annotation/eff16d26-06f3-42d4-bdf2-12ee61c1a743
21153 info:doi/10.1371/annotation/eff5c592-f9c0-4cfd-bc48-80cc908025b7
86430 info:doi/10.1371/annotation/eff6d71c-6a5a-418b-8c8c-6c5558a0dd24
63435 info:doi/10.1371/annotation/eff81303-d4af-4f17-810a-993a97bfb8a5
21155 info:doi/10.1371/annotation/eff8c7a4-2347-4c03-80ce-4ce0980bd9c9
21157 info:doi/10.1371/annotation/effa5625-f39b-4a49-9e95-5137bae247d6
21159 info:doi/10.1371/annotation/effabd62-4533-4807-8be7-98dd8811bec4
75953 info:doi/10.1371/annotation/effb67fd-0304-4951-a0e2-ec84aedd6419
80221 info:doi/10.1371/annotation/effbc72f-822b-4455-9271-e0a49f7be976
73823 info:doi/10.1371/annotation/effdb03c-b9a9-4ce4-9de4-3e81cfa0005f
21161 info:doi/10.1371/annotation/f001ed8b-3088-4deb-9935-f3ae23701853
65053 info:doi/10.1371/annotation/f003e903-29ef-45cf-890c-3c142e83e137
21163 info:doi/10.1371/annotation/f0040ee7-575a-4b54-b6f0-804224c81e28
21165 info:doi/10.1371/annotation/f0066fa1-b948-4241-acf0-5ea3a26cf13b
51497 info:doi/10.1371/annotation/f007af48-0950-452c-964f-796dadb86528
21167 info:doi/10.1371/annotation/f009eacb-e15b-4a06-8566-4b9bedc77c4e
63053 info:doi/10.1371/annotation/f00b3a37-26aa-4ddd-8e96-a7d04f3ec42d
64565 info:doi/10.1371/annotation/f00ccb0f-8976-4c00-aa7b-e6aaab017f2f
21169 info:doi/10.1371/annotation/f00d4c0c-519d-476b-b8f1-0a39962e4586
21171 info:doi/10.1371/annotation/f00ffbce-c51c-4e10-9767-d098331aa8cb
21173 info:doi/10.1371/annotation/f0206c39-3c5a-4cf8-9630-3d6302c5ae3c
82616 info:doi/10.1371/annotation/f021139b-39e6-45ad-b75a-8a591b878867
21175 info:doi/10.1371/annotation/f025064b-c026-4aac-91f7-9a5345cf3a26
21177 info:doi/10.1371/annotation/f0264e09-5169-47d8-91a9-423ee5ef49f5
75437 info:doi/10.1371/annotation/f0283a94-076d-4b66-a7dc-43b14c77e141
72847 info:doi/10.1371/annotation/f028ef4f-497c-499a-bacc-3674f51eb2a1
52927 info:doi/10.1371/annotation/f02f0c5a-8fa9-4c41-828d-6c53c37f6f0c
21179 info:doi/10.1371/annotation/f03096d1-c436-49d6-a4d9-53fc3e467031
71793 info:doi/10.1371/annotation/f0319062-db67-4983-9bfe-2b4cebbb3f56
58367 info:doi/10.1371/annotation/f0334b2c-c899-4433-a424-27d2882129ac
87230 info:doi/10.1371/annotation/f0361ef7-2c21-42db-bece-90b5667b1e7d
21181 info:doi/10.1371/annotation/f036c7ee-5f36-4312-be6c-25cd5740db31
85362 info:doi/10.1371/annotation/f037fd31-238e-4da2-a5e8-ace1da19113e
21183 info:doi/10.1371/annotation/f0385909-8cb3-493e-8e41-e47b154ca6b2
21185 info:doi/10.1371/annotation/f03af8cc-969f-4425-90af-428fde7208eb
77279 info:doi/10.1371/annotation/f03b3d56-c39b-4df2-9e14-853fe770bfeb
21187 info:doi/10.1371/annotation/f03b7fa3-af9b-40eb-87b7-8027283c3430
21189 info:doi/10.1371/annotation/f03d5e8c-1471-45c2-ad0e-b3adb04786ad
81159 info:doi/10.1371/annotation/f03dfd1b-f30a-4f6b-bb3b-901fe7865ead
21191 info:doi/10.1371/annotation/f04a0d60-16e2-43e0-8e15-0cbc127fa480
21193 info:doi/10.1371/annotation/f04c2576-03f5-4246-b084-bb43d85e8f3d
21195 info:doi/10.1371/annotation/f04c4a8f-25b0-43c9-8434-9729dcae70af
40957 info:doi/10.1371/annotation/f04d78cc-d44c-4070-84f5-3d7da895d3fc
88238 info:doi/10.1371/annotation/f04f460c-5b1d-4ff6-8f21-d0bbe5f1c7fc
63015 info:doi/10.1371/annotation/f04f7c8a-8bb2-4e12-917b-77043d4ec8e2
81171 info:doi/10.1371/annotation/f0552986-c0d6-4495-ab4f-bc149824e760
55181 info:doi/10.1371/annotation/f0582782-03b6-4876-bec7-b53ab2c35385
21197 info:doi/10.1371/annotation/f058601d-07eb-49a7-892e-2d56cb462d4a
21199 info:doi/10.1371/annotation/f05a3924-3772-4355-a616-b5e06457579a
68463 info:doi/10.1371/annotation/f0605289-e1de-439d-a67e-01090e1938eb
21201 info:doi/10.1371/annotation/f060de22-2e4d-4088-8421-421914714d8e
21203 info:doi/10.1371/annotation/f0619fa9-4efc-4cc0-b0a3-6e999a5218c4
65975 info:doi/10.1371/annotation/f0660d70-f867-43a5-bc98-3b3e5fa5ff1b
21205 info:doi/10.1371/annotation/f06d7ad4-a4f5-4096-a959-db4c3f874241
88331 info:doi/10.1371/annotation/f06d8802-708f-4b23-8120-2225a730b32e
87312 info:doi/10.1371/annotation/f06eac40-0ace-4e84-8cce-e3610c2a89d5
57779 info:doi/10.1371/annotation/f071cb63-d068-4082-b26c-fc060cf23ec2
21207 info:doi/10.1371/annotation/f074416a-7b87-4fca-9e77-dee345b5e948
65265 info:doi/10.1371/annotation/f07660e1-4a32-40eb-9613-68f4c6b34dd5
21209 info:doi/10.1371/annotation/f077c045-a4d0-4d7e-87bf-f58d2d073450
21213 info:doi/10.1371/annotation/f07b1b19-eeec-4767-9b97-aa021f386cf4
86081 info:doi/10.1371/annotation/f07c3304-17df-4b35-b66d-bc05b15a6f42
63839 info:doi/10.1371/annotation/f07c91b6-72b3-4047-a8f6-c5c4af4b346b
21215 info:doi/10.1371/annotation/f0800931-b498-4b1c-9c0b-7365ff3ba5d1
21217 info:doi/10.1371/annotation/f08729a0-dbfb-4889-be4b-3df7b7617f5a
21219 info:doi/10.1371/annotation/f08965d6-8778-4a9c-8f40-91f0db99a4ad
45155 info:doi/10.1371/annotation/f089ea01-3093-4b4b-b47b-2b5f238bdcd6
59621 info:doi/10.1371/annotation/f08d4f68-c08e-4606-b125-1db085dcbbe0
21221 info:doi/10.1371/annotation/f08f657e-5ae0-42c1-a4c5-a54c608f75be
21223 info:doi/10.1371/annotation/f091aa96-6240-445f-b34d-dbf21b35f4b5
66655 info:doi/10.1371/annotation/f0947903-630d-4086-8dbf-2d24795ef0ec
78959 info:doi/10.1371/annotation/f0973094-02f2-4911-8d8a-d2a72290bffe
81207 info:doi/10.1371/annotation/f097fc4f-da6b-4540-8c25-704a27402621
85057 info:doi/10.1371/annotation/f0984071-ca8e-48f9-933a-e63d5847d207
21225 info:doi/10.1371/annotation/f09b4b4a-87d8-4394-aee8-4ac2b036daed
87643 info:doi/10.1371/annotation/f0a85226-5709-44fc-bf4d-b23fe2c860df
83630 info:doi/10.1371/annotation/f0ac28ce-a67a-49f3-a95b-5e075a7361dd
87100 info:doi/10.1371/annotation/f0b20fbb-beb6-45e2-aaba-def5e1e30fef
65597 info:doi/10.1371/annotation/f0b3fed7-03a3-4683-86b9-14e4b8c89211
66461 info:doi/10.1371/annotation/f0b6ec20-9877-4b16-b9ce-9ae393afe79c
87192 info:doi/10.1371/annotation/f0bd3527-ac94-4806-a4d3-95ca6b607fba
21229 info:doi/10.1371/annotation/f0be51f3-f9ee-4b09-bab1-21dee4f404c8
21231 info:doi/10.1371/annotation/f0c380c3-b1d1-47cd-a122-dda869c8497c
21233 info:doi/10.1371/annotation/f0c62581-8e63-4c20-9ee4-7b781db91603
54893 info:doi/10.1371/annotation/f0c80102-32cf-4837-a129-43736e45fa4d
70437 info:doi/10.1371/annotation/f0d080fe-9687-4d2c-84d2-62a07c81d83a
67807 info:doi/10.1371/annotation/f0d0c1ba-1974-4779-9075-f7dad36911c5
71209 info:doi/10.1371/annotation/f0d88395-db4e-4f17-8a05-40f947a57ea1
50165 info:doi/10.1371/annotation/f0db2732-f076-4d12-b1ce-ac9baaf98845
88112 info:doi/10.1371/annotation/f0e14ca4-10dc-4542-874e-479c3881c8e7
21235 info:doi/10.1371/annotation/f0e2a487-8f9a-47f4-81ab-581ae6ec352e
21237 info:doi/10.1371/annotation/f0e4de6c-6973-4c2d-ae15-4984f7ae69ed
66959 info:doi/10.1371/annotation/f0e5ce3d-08f1-4768-923a-1ccd8b1c1e0e
80581 info:doi/10.1371/annotation/f0e63b15-d927-4e16-921f-454a2f928b85
53847 info:doi/10.1371/annotation/f0e73f7a-6f4d-4148-bcce-c74d631ce9f3
21239 info:doi/10.1371/annotation/f0e7a12d-f58f-4895-869b-e5d3947d8de9
71311 info:doi/10.1371/annotation/f0f1dd04-2d98-4ede-8b6b-545e40082a5d
63781 info:doi/10.1371/annotation/f0f41734-02d6-4830-8536-411c06bcd763
63253 info:doi/10.1371/annotation/f0f9dcb0-d088-4c19-9c0a-322f84bd11c1
74549 info:doi/10.1371/annotation/f0faf2ff-5dc6-40c5-8bf7-499cce2e89cf
87451 info:doi/10.1371/annotation/f0fdf274-67f7-4cbd-b0f5-3430328835b5
21241 info:doi/10.1371/annotation/f0fe85c9-0d1c-4666-a90a-afe765e1c95c
21243 info:doi/10.1371/annotation/f0fec1cf-26cd-4fc0-8966-97b73d3c1684
78523 info:doi/10.1371/annotation/f1052a6a-fad0-4aa1-825d-50775776436c
55655 info:doi/10.1371/annotation/f1056fb7-c7e9-4f6e-ae01-7bccccc7254a
21245 info:doi/10.1371/annotation/f106f5a8-581c-4205-b73a-4e553b661863
87503 info:doi/10.1371/annotation/f10926eb-1c72-4e0a-9330-2f26f766e89f
21247 info:doi/10.1371/annotation/f10a9e44-88ab-409f-8c52-170b289d8117
21249 info:doi/10.1371/annotation/f10c384b-1058-41b1-ae96-97b54470bb80
52987 info:doi/10.1371/annotation/f10fc650-07b1-4e3e-b2f9-b4ecbffc08f6
81421 info:doi/10.1371/annotation/f115fa42-2b68-494a-b15a-75d775f48a97
21251 info:doi/10.1371/annotation/f116f588-2c37-4b31-a5cc-1e708071b56f
49897 info:doi/10.1371/annotation/f11f1d68-f683-4252-b53e-a52382562d37
21253 info:doi/10.1371/annotation/f1226bc1-72a8-4487-9132-03957235c19c
42461 info:doi/10.1371/annotation/f1237d15-b145-48ca-b884-3d6999add23e
21255 info:doi/10.1371/annotation/f123b5cb-0f0f-48c5-8df4-93d3d8efb4df
21257 info:doi/10.1371/annotation/f12a19bb-beee-4644-b11e-b0ca6b7c8309
21259 info:doi/10.1371/annotation/f12a25c7-b38f-4249-85ca-b82e830dd19b
79453 info:doi/10.1371/annotation/f12d4143-dcee-40f8-b47a-c64d4c216c93
81973 info:doi/10.1371/annotation/f12d84ea-e185-43b1-86c4-08f84a96498a
53037 info:doi/10.1371/annotation/f12e678b-d3d0-4660-9079-2ad2aab78fa6
21261 info:doi/10.1371/annotation/f13105a5-7e1f-4e4a-953e-43650f264415
81489 info:doi/10.1371/annotation/f1313ffe-03e0-4f71-b420-220c73a92d57
68519 info:doi/10.1371/annotation/f132a141-639d-4495-bb98-a1bd9088f57c
21263 info:doi/10.1371/annotation/f13e30aa-1d65-4dee-9cee-1e4c4c5fab05
21265 info:doi/10.1371/annotation/f13e8f77-0131-483a-9499-d3b27a55734f
87696 info:doi/10.1371/annotation/f14070b8-dc2b-47ca-8ca9-ef6c0dc15a3d
58583 info:doi/10.1371/annotation/f146b789-386d-4ab8-bd23-b24485945baa
21267 info:doi/10.1371/annotation/f158a498-a7d0-4eca-8922-56a60b7caa8c
21269 info:doi/10.1371/annotation/f1594476-aaea-4b1e-83e2-5689a7d1603a
86379 info:doi/10.1371/annotation/f159526e-8a40-43f3-8d3c-080b3bb6f5a3
21271 info:doi/10.1371/annotation/f15ab7fa-343a-4679-8a8c-1fa4fbb61861
76443 info:doi/10.1371/annotation/f15dc130-34d8-4431-b854-8e324668e471
45643 info:doi/10.1371/annotation/f1659a9c-7da6-45b4-8463-1c86bcc0f817
21273 info:doi/10.1371/annotation/f1659d87-1848-41d2-ac50-e3927bcf712b
82416 info:doi/10.1371/annotation/f16e3433-911f-4a48-ba12-2c421c9ca47c
21277 info:doi/10.1371/annotation/f16eadfb-9ca6-4fa7-8a90-6b152a05ef22
73447 info:doi/10.1371/annotation/f175dc68-8465-4d3e-913e-17210acd7556
21279 info:doi/10.1371/annotation/f17621c2-2050-4628-82c2-2c91e4ad3034
21281 info:doi/10.1371/annotation/f177e23a-408d-4a9c-b01b-10ca5aa781af
70503 info:doi/10.1371/annotation/f1786fbb-0815-43af-b803-f82b36872710
21283 info:doi/10.1371/annotation/f17b8230-4daf-4b26-ade2-dbb74fef1c6b
76503 info:doi/10.1371/annotation/f17c8ac7-a4d8-4628-b9ca-8abde9df98cd
49427 info:doi/10.1371/annotation/f17cbee7-6316-42da-a8d4-954ee83b01b6
55565 info:doi/10.1371/annotation/f17e7730-bce5-4450-aa91-b924c767886f
86300 info:doi/10.1371/annotation/f1810281-f58b-4ca4-ab68-d777e4b1537e
84861 info:doi/10.1371/annotation/f181bed0-e768-4415-bec0-7bd77432d247
21285 info:doi/10.1371/annotation/f18d7a13-a0db-46de-ae2a-46fdf4a29333
21287 info:doi/10.1371/annotation/f1906292-8d01-4172-b4d5-984518a651fc
75289 info:doi/10.1371/annotation/f1954432-bff0-481c-9885-1560915a9906
79199 info:doi/10.1371/annotation/f195f2f4-342a-4185-998a-db5a5f3c1ed0
82109 info:doi/10.1371/annotation/f19917dd-577f-4a64-9386-46cf5d40e434
21289 info:doi/10.1371/annotation/f199b463-5206-4a2a-bddb-09badc6905e5
87796 info:doi/10.1371/annotation/f19b793a-4324-4674-ab12-8213d4f2b07f
21293 info:doi/10.1371/annotation/f1a4532b-0d30-49bf-8c16-92fc622c5a3c
21295 info:doi/10.1371/annotation/f1a6781c-b016-45e1-a1d8-54b53224d37f
21297 info:doi/10.1371/annotation/f1ab0cbe-28ef-4ff8-b67a-7e30dca88e49
70657 info:doi/10.1371/annotation/f1af050d-35db-4e67-92f4-e2d0003b19d8
